client_id,confirm,start,step_1,step_2,step_3,group
1590631,0.0,25.5,0.0,0.0,0.0,1
1591273,0.0,79.0,0.0,0.0,0.0,1
1591633,0.0,28.5,33.0,44.0,815.0,1
1591827,0.0,8.0,89.0,143.0,699.0,1
1591836,36.0,20.5,64.0,68.0,26.0,1
1592681,128.0,13.0,84.0,83.0,1072.0,1
1593003,0.0,35.0,52.25,51.5,30.0,1
1593015,0.0,24.0,11.0,134.0,75.0,1
1593575,0.0,71.33333333333333,46.0,81.0,66.0,1
1593738,0.0,30.5,145.33333333333334,260.0,0.0,1
1593753,0.0,398.0,322.0,0.0,0.0,1
1594854,0.0,8.0,21.0,55.0,204.0,1
1595223,0.0,34.57142857142857,133.35,53.05555555555556,538.0,1
1595313,0.0,26.0,95.0,46.0,169.0,1
1595359,0.0,6.0,165.0,0.0,0.0,1
1595410,0.0,59.0,492.5,81.0,30.0,1
1595883,0.0,11.0,0.0,0.0,0.0,1
1596507,0.0,24.0,11.5,10.5,24.5,1
1597194,0.0,3.0,19.0,56.0,43.0,1
1597883,0.0,6.0,41.0,80.0,47.0,1
1598073,90.0,24.5,182136.5,108.0,25.0,1
1598429,0.0,13.0,27.0,163.0,406.0,1
1598934,497.5,202.33333333333334,178.0,152.0,38.0,1
1599039,0.0,52.166666666666664,18.666666666666668,38.5,398.0,1
1599078,0.0,3.0,48.0,70.0,143.0,1
1599359,0.0,6.0,12.0,88.0,34.0,1
1599587,0.0,69.0,57.0,13.5,351.0,1
1600479,0.0,11.75,49.0,125.0,639.0,1
1600568,0.0,127.0,128.5,34.0,131.0,1
1600777,0.0,9.0,45.0,271.0,0.0,1
1601030,0.0,8.0,180.33333333333334,47.5,36.0,1
1601176,0.0,41.0,7.0,79.0,76.0,1
1601236,0.0,8.0,6.0,83.0,0.0,1
1601247,0.0,13.0,89.66666666666667,33.0,44.0,1
1601364,0.0,16.0,28.0,76.0,39.0,1
1601708,0.0,4.0,54.0,124.0,20.0,1
1602111,0.0,32.0,6.0,0.0,0.0,1
1602129,73.0,12.0,26.0,18.0,179.0,1
1602655,0.0,7.5,9.0,108.0,18.0,1
1602887,0.0,6.0,29.0,28.0,40.0,1
1603300,0.0,22.666666666666668,9.0,33.0,20.0,1
1605061,0.0,18.0,119.66666666666667,78.0,31.0,1
1605268,0.0,45.0,0.0,0.0,0.0,1
1605677,0.0,46.5,11.5,27.0,26.0,1
1605977,0.0,570.4,36.5,41.0,307.0,1
1606479,0.0,22.0,159.5,161.0,25.0,1
1606584,0.0,4.0,8.0,19.0,13.5,1
1607366,0.0,15.0,74.0,183.0,199.0,1
1607409,0.0,10.0,13.0,58.0,38.0,1
1607526,0.0,6.0,43.0,109.0,31.0,1
1607661,0.0,22.0,83.0,187.0,221.0,1
1607916,0.0,52.0,12.0,160.0,20.0,1
1608395,0.0,48.833333333333336,47.0,0.0,0.0,1
1608489,0.0,15.5,18.0,86.0,38.0,1
1608769,0.0,9.0,26.0,153.5,0.0,1
1609177,0.0,7.0,24.0,53.0,21.0,1
1609281,0.0,9.0,15.5,0.0,0.0,1
1609476,175.0,8.0,154.0,140.0,46.0,1
1609635,0.0,11.0,32.0,70.0,72.0,1
1609987,0.0,3.5,63.5,18.0,23.0,1
1610118,0.0,8.0,28.0,28.0,20.0,1
1610544,0.0,111.33333333333333,29.8,16.833333333333332,249.14285714285714,1
1610849,0.0,5.0,65.0,70.0,41.0,1
1610905,1886.0,12.666666666666666,47.0,52.25,63.0,1
1610962,0.0,100.0,42.0,49.0,41.0,1
1611504,81.0,425.0,28.0,122.0,878.0,1
1612133,0.0,26.0,45.0,37.0,185.0,1
1612396,0.0,7.0,70.0,68.0,112.0,1
1613032,0.0,219.0,0.0,0.0,0.0,1
1613086,0.0,15.0,16.0,188.0,59.0,1
1613439,0.0,157.0,32.0,366.0,183.0,1
1613482,0.0,32.333333333333336,17.333333333333332,45.0,172.0,1
1613610,0.0,96.25,31.0,611.0,77.0,1
1615408,0.0,10.0,14.0,428.0,51.0,1
1616582,0.0,272.3333333333333,26.0,161.0,1288.0,1
1616828,0.0,482.0,64.5,46.5,280.5,1
1616899,16.0,3.0,14.0,66.0,14.0,1
1616990,0.0,14.0,50.0,147.0,99.0,1
1617471,0.0,52.0,0.0,0.0,0.0,1
1617593,0.0,9.5,15.0,16.5,63.5,1
1619016,0.0,6.0,12.0,82.0,35.0,1
1619736,0.0,46.0,83.0,169.0,0.0,1
1619822,0.0,63.6,213.5,143.0,159.0,1
1621145,23.0,9.0,82.0,77.0,26.0,1
1621157,0.0,32.0,23.0,92.0,183.0,1
1621451,0.0,71.5,156.63636363636363,135.85714285714286,325.0,1
1621600,0.0,42.0,50.0,176.0,85.0,1
1621856,0.0,11.0,22.0,64.0,134.0,1
1622171,0.0,72.75,19.0,164.0,0.0,1
1622925,0.0,6.0,38.0,45.0,55.0,1
1624825,0.0,319.75,29.333333333333332,18.666666666666668,66.0,1
1625153,70.0,9.0,67.0,104.0,86.0,1
1625758,0.0,38.5,31.5,273.0,88.0,1
1626147,0.0,10.0,31.0,149.0,59.0,1
1626293,0.0,5.0,32.0,19.0,43.0,1
1626836,0.0,16.0,31.0,36.0,0.0,1
1626983,0.0,17.0,71.0,49.0,1007.0,1
1627167,0.0,69.0,11.0,57.0,51.0,1
1628554,0.0,22.0,26.0,34.0,29.0,1
1629940,0.0,4.0,7.0,32.0,33.0,1
1630043,39.5,51.0,563.5,128.0,365.0,1
1630079,0.0,3.0,30.0,35.0,43.0,1
1630616,0.0,48.0,0.0,0.0,0.0,1
1630675,0.0,20.0,0.0,0.0,0.0,1
1630981,0.0,172.16666666666666,16.0,79.75,218.0,1
1631043,0.0,9.0,23.0,22.0,61.0,1
1631224,0.0,115.625,26.0,80.5,428.0,1
1631553,0.0,302.0,13.0,65.0,26.0,1
1631726,0.0,26.0,24.0,198.0,128.0,1
1631740,0.0,20.0,62.0,102.0,56.0,1
1631795,0.0,5.0,19.0,50.0,49.0,1
1631869,0.0,46.0,15.0,38.0,150.0,1
1632090,0.0,108.75,29.8,111.5,46.0,1
1632382,0.0,81.0,20.0,36.0,88.0,1
1632385,0.0,85.8,43.666666666666664,103.66666666666667,123.5,1
1632591,0.0,20.5,39.0,70.0,43.0,1
1633550,0.0,9.0,92.0,131.0,113.0,1
1633998,0.0,24.6,31.5,96.0,141.0,1
1634188,0.0,5.0,17.5,38.666666666666664,80.0,1
1634257,0.0,80.0,34.0,97.5,61.0,1
1634935,0.0,10.0,10.0,29.0,59.0,1
1635115,0.0,11.5,17.0,151.0,79.0,1
1637188,231.66666666666666,6.0,12.0,200.0,66.0,1
1637369,109.85714285714286,0.0,0.0,0.0,0.0,1
1638498,56.0,43.0,21.0,125.0,24.0,1
1638971,0.0,28.5,0.0,0.0,0.0,1
1639014,0.0,76.83333333333333,45.36363636363637,186.2,116.0,1
1640172,0.0,10.0,59.0,80.0,191.0,1
1640477,0.0,24.0,52.0,155.0,33.0,1
1640739,0.0,29.666666666666668,59.333333333333336,170.0,75.0,1
1641213,0.0,14.0,26.0,0.0,0.0,1
1641314,0.0,8.0,14.0,18.0,51.0,1
1641457,0.0,15.0,16.0,45.0,82.0,1
1642325,0.0,53.8,0.0,0.0,0.0,1
1642397,0.0,8.0,17.0,49.0,19.0,1
1642802,0.0,5.0,8.0,45.0,40.0,1
1643251,0.0,106.66666666666667,78.0,102.0,1802.0,1
1643543,0.0,180.0,39.0,0.0,0.0,1
1644322,0.0,13.0,18.0,45.0,366.0,1
1644839,0.0,14.0,23.0,55.0,83.0,1
1644880,0.0,14.5,134.0,69.0,85.0,1
1645488,0.0,95.0,7.0,34.0,26.0,1
1645625,0.0,119.6,14.0,16.2,106.25,1
1646150,0.0,302.0,62.0,40.0,577.0,1
1646596,0.0,78.0,155.0,233.0,339.0,1
1646892,89.0,26.6,39.5,220.5,119.5,1
1647031,154.0,35.0,8.0,44.0,139.0,1
1648153,0.0,82.5,10.0,62.0,159.0,1
1648608,0.0,8.0,29.0,117.0,34.0,1
1649310,0.0,13.0,28.0,27.0,38.0,1
1649862,0.0,7.0,13.0,54.0,41.0,1
1649876,0.0,67.25,57.333333333333336,56.666666666666664,91.0,1
1650287,0.0,7.0,58.0,51.0,0.0,1
1650327,0.0,17.0,14.0,50.0,642.0,1
1650896,33.0,16.4,26.0,401.0,52.0,1
1651096,0.0,54.0,43.0,523.0,83.0,1
1652388,0.0,152.0,28.0,47.0,102.0,1
1653222,0.0,3.0,75.5,101.0,20.0,1
1653342,0.0,10.5,58.0,74.0,75.0,1
1653578,0.0,32.0,0.0,0.0,0.0,1
1654098,194.0,6.0,7.0,42.0,28.0,1
1655063,0.0,20.0,136.0,106.0,0.0,1
1655117,0.0,9.0,19.0,90.0,36.0,1
1655641,0.0,5.0,13.0,87.0,22.0,1
1655754,0.0,20.5,8.5,40.0,54.0,1
1655833,0.0,181.0,91.5,19.0,89.0,1
1655910,0.0,31.5,111.0,26.0,52.0,1
1656011,0.0,43.4,29.0,64.75,97.4,1
1656898,0.0,9.0,21.0,140.0,265.0,1
1657400,0.0,12.0,61.0,107.0,448.0,1
1657612,0.0,36.0,39.0,39.0,189.0,1
1657840,0.0,53.0,76.0,220.0,130.0,1
1657876,0.0,22.0,7.0,80.0,0.0,1
1658052,0.0,75.4,0.0,0.0,0.0,1
1658654,0.0,7.0,20.0,16.666666666666668,37.5,1
1659147,0.0,7.0,9.0,0.0,0.0,1
1659172,0.0,12.0,27.0,59.0,72.0,1
1659273,297.0,4.0,17.0,74.0,45.0,1
1659811,0.0,70.5,18.0,99.0,52.0,1
1659843,0.0,5.0,31.5,86.0,27.0,1
1660205,0.0,30.5,57.6,76.57142857142857,0.0,1
1660435,0.0,96.0,183.0,80.0,636.0,1
1660531,0.0,9.5,208.5,202.0,81.0,1
1660696,0.0,15.0,28.0,65.0,47.0,1
1660739,0.0,133.0,28.0,131.0,32.0,1
1660920,0.0,88.0,0.0,0.0,0.0,1
1661130,0.0,9.0,54.0,28.333333333333332,105.66666666666667,1
1661374,94.0,10.0,11.0,54.0,102.0,1
1661375,0.0,52.0,44.0,119.0,35.0,1
1662273,0.0,8.0,13.0,18.0,16.0,1
1662324,0.0,16.0,99.0,26.0,99.0,1
1662483,171.5,7.0,44.0,47.0,36.0,1
1662932,0.0,222.0,31.0,215.0,107.0,1
1663340,0.0,8.0,51.0,118.0,156.0,1
1663358,0.0,14.0,20.0,75.0,115.0,1
1663848,0.0,24.333333333333332,59.0,26.0,0.0,1
1663850,29.0,3.0,12.0,84.0,20.0,1
1663895,0.0,73.0,0.0,0.0,0.0,1
1664206,127.0,14.0,48.0,39.0,41.0,1
1664346,0.0,145.0,9.5,17.0,25.0,1
1664458,91.0,8.0,25.0,56.0,36.0,1
1665579,0.0,205.0,51.0,472.0,76.0,1
1665632,140.0,5.0,17.0,47.0,35.0,1
1665790,0.0,34.0,37.0,130.0,68.0,1
1666074,114.14285714285714,492.5,37.75,21.571428571428573,188.2,1
1666696,0.0,184.0,0.0,0.0,0.0,1
1667303,0.0,23.0,59.0,33.0,67.0,1
1667682,0.0,6.0,18.0,60.0,24.0,1
1667786,0.0,65.0,71.0,360.0,68.0,1
1668481,0.0,39.666666666666664,21.666666666666668,41.0,46.0,1
1668573,0.0,26.0,8.0,19.0,66.0,1
1669156,0.0,890.0,61.0,83.0,393.0,1
1669713,0.0,17.666666666666668,98.66666666666667,134.0,67.0,1
1670040,139.0,4.0,75.0,36.0,194.0,1
1670482,0.0,28.0,18.0,176.0,31.0,1
1671115,463.0,21.0,53.0,294.0,202.0,1
1672165,171.0,28.0,71.5,53.0,40.0,1
1672423,0.0,8.0,25.0,62.5,180.5,1
1672520,0.0,8.0,76.0,65.0,25.0,1
1672552,0.0,11.0,19.0,94.0,136.0,1
1672987,0.0,124.16666666666667,441.0,0.0,0.0,1
1673179,0.0,34.5,62.0,40.0,254.0,1
1673365,0.0,3.0,11.0,37.0,0.0,1
1673719,0.0,40.333333333333336,0.0,0.0,0.0,1
1674058,0.0,5.0,37.0,28.0,27.0,1
1674278,211.0,6.5,98.5,72.0,27.0,1
1674319,0.0,91.0,64.5,85.0,23.0,1
1674728,0.0,22.0,17.0,21.0,0.0,1
1674824,0.0,23.5,87.0,83.5,21.0,1
1674888,71.0,4.0,29.0,25.0,36.0,1
1675177,0.0,9.0,25.0,147.0,26.0,1
1676219,0.0,236.0,154.0,76.5,236.0,1
1676334,55.5,0.0,0.0,0.0,0.0,1
1676632,0.0,119.66666666666667,39.0,22.0,279.0,1
1677568,0.0,16.166666666666668,0.0,0.0,0.0,1
1677722,0.0,30.5,49.0,75.0,102.0,1
1678185,0.0,76.33333333333333,57.5,89.0,0.0,1
1678193,0.0,186.0,37.0,28.0,54.0,1
1678508,0.0,17.5,117.0,126.0,147.0,1
1678920,0.0,14.0,84.0,88.0,0.0,1
1680180,0.0,5.0,38.0,82.0,18.0,1
1680499,0.0,9.0,57.0,0.0,0.0,1
1680542,0.0,22.0,7.0,31.0,33.5,1
1680739,0.0,12.0,27.0,208.0,90.0,1
1680895,0.0,39.125,13.666666666666666,83.0,431.5,1
1681520,0.0,92.33333333333333,60.0,42.0,272.0,1
1682018,0.0,6.0,59.0,81.0,23.0,1
1682129,0.0,37.0,34.0,68.0,209.0,1
1682225,0.0,326.5,34.0,76.0,26.0,1
1682661,0.0,30.0,186.5,0.0,0.0,1
1683094,0.0,118.0,0.0,0.0,0.0,1
1683795,0.0,5.0,16.0,138.0,45.0,1
1685052,0.0,7.0,5.0,54.666666666666664,14.666666666666666,1
1685349,0.0,3.0,10.0,41.0,16.0,1
1686620,0.0,29.0,78.0,147.0,120.0,1
1686722,21.0,2.0,13.0,41.0,26.0,1
1687900,0.0,20.0,57.0,63.0,345.0,1
1688207,0.0,5.0,17.5,956.0,26.0,1
1688477,0.0,77.0,23.0,120.0,106.0,1
1688588,0.0,27.666666666666668,41.0,236.0,54.0,1
1688786,0.0,44.0,18.0,79.0,41.0,1
1689225,0.0,501.0,132.0,245.0,393.0,1
1689237,0.0,6.0,59.0,77.0,104.0,1
1690599,0.0,24.0,158.0,259.0,168.0,1
1690835,0.0,9.0,16.0,38.0,39.0,1
1692252,0.0,14.0,68.0,95.0,217.0,1
1692418,0.0,13.0,102.0,26.5,41.0,1
1692533,0.0,52.333333333333336,67.0,40.0,97.0,1
1694251,0.0,17.4,83.5,58.0,41.0,1
1694342,143.0,70.0,47.0,62.5,69.5,1
1694871,0.0,11.0,37.0,97.0,105.0,1
1695947,0.0,8.0,46.0,116.0,50.0,1
1696586,0.0,9.0,8.0,48.0,26.0,1
1696602,0.0,521.6,29.8,29.0,475.75,1
1697143,39.0,5.0,16.5,59.0,50.0,1
1697258,0.0,4.0,5.0,63.0,19.0,1
1697535,0.0,5.0,19.0,25.0,403.0,1
1697554,0.0,25.0,64.66666666666667,60.0,44.0,1
1698220,0.0,117.75,22.75,96.0,235.0,1
1698574,0.0,15.0,33.0,0.0,0.0,1
1701038,0.0,13.0,11.0,64.5,96.0,1
1701111,0.0,37.0,68.0,99.0,32.0,1
1701631,0.0,87.75,24.0,79.0,133.0,1
1701641,0.0,11.0,49.0,0.0,0.0,1
1701884,0.0,50.75,17.333333333333332,125.0,0.0,1
1703474,105.0,79.0,36.0,95.0,59.0,1
1703641,0.0,20.666666666666668,40.0,30.0,257.0,1
1703992,112.0,14.0,22.0,157.0,95.0,1
1704055,0.0,72.0,10.0,103.0,455.0,1
1705026,0.0,91.0,0.0,0.0,0.0,1
1705090,0.0,577.0,41.0,22.0,71.0,1
1705319,0.0,29.5,7.0,215.0,0.0,1
1705627,44.0,5.5,56.0,77.0,27.0,1
1705810,132.0,62.0,30.0,74.0,262.0,1
1706325,0.0,9.0,51.0,58.0,46.0,1
1706785,0.0,13.0,20.0,76.0,40.0,1
1707115,0.0,69.57142857142857,83.66666666666667,0.0,0.0,1
1708174,479.0,9.0,21.0,110.0,79.0,1
1708667,0.0,9.0,13.0,57.0,0.0,1
1708852,0.0,53.5,105.0,99.0,39.0,1
1708867,91.0,35.0,25.0,742.0,42.0,1
1708943,0.0,41.0,42.0,79.0,53.0,1
1709002,0.0,35.0,44.0,131.0,115.0,1
1709070,0.0,35.0,0.0,0.0,0.0,1
1709298,0.0,6.0,27.0,254.0,81.0,1
1709814,43.0,7.0,16.0,47.0,35.0,1
1709818,0.0,37.5,28.0,17.0,0.0,1
1709985,0.0,102.83333333333333,85.66666666666667,12.0,0.0,1
1710201,0.0,19.5,13.5,122.0,53.0,1
1710617,0.0,8.0,17.0,70.0,229.0,1
1711166,0.0,87.0,0.0,0.0,0.0,1
1711241,0.0,16.0,30.0,99.0,142.0,1
1711408,0.0,14.0,53.0,305.0,37.0,1
1711558,0.0,23.333333333333332,31.0,146.0,43.0,1
1711640,0.0,64.0,9.0,22.0,14.0,1
1711882,0.0,63.0,111.25,50.666666666666664,85.0,1
1711888,0.0,98.33333333333333,64.66666666666667,54.333333333333336,87.0,1
1712343,0.0,211.33333333333334,70.5,117.0,0.0,1
1712346,0.0,4.0,9.0,48.0,20.0,1
1712476,0.0,13.0,56.0,30.0,104.0,1
1712564,0.0,35.0,46.0,31.0,106.0,1
1713017,0.0,16.0,18.5,25.0,36.0,1
1713302,0.0,157.33333333333334,51.5,67.0,156.0,1
1713811,0.0,26.0,22.666666666666668,108.0,155.5,1
1714267,0.0,11.0,16.0,92.0,56.0,1
1715176,0.0,8.5,41.0,118.5,67.0,1
1715399,124.0,65.8,22.4,81.71428571428571,290.6,1
1715507,0.0,21.0,106.0,72.0,53.0,1
1715789,0.0,8.0,218.0,91.0,110.0,1
1715842,0.0,7.0,11.0,29.0,70.0,1
1715849,0.0,10.0,34.0,117.0,138.0,1
1715882,0.0,6.0,20.0,107.0,56.0,1
1716040,0.0,10.0,16.0,89.0,78.0,1
1716100,0.0,6.0,7.0,53.0,39.0,1
1716155,3.5,0.0,0.0,0.0,90.0,1
1716999,0.0,4.0,14.0,96.0,22.0,1
1717967,0.0,11.0,32.0,41.0,445.0,1
1718250,12.0,375.0,287.0,116.0,758.0,1
1718738,0.0,98.2,42.0,87.0,664.3333333333334,1
1718744,0.0,31.0,0.0,0.0,0.0,1
1719010,541.0,199.0,174.0,43.0,247.0,1
1720040,142.0,12.0,57.0,32.0,50.0,1
1720273,78.0,11.0,49.0,52.0,99.0,1
1720728,0.0,10.0,10.0,165.0,33.0,1
1721019,0.0,7.0,9.0,64.0,87.0,1
1721140,0.0,10.0,14.0,148.0,68.0,1
1721401,0.0,26.0,4.0,0.0,0.0,1
1721941,0.0,60.0,0.0,0.0,0.0,1
1722078,107.0,12.0,14.0,135.5,25.0,1
1722207,0.0,30.0,38.0,78.0,122.0,1
1722460,0.0,120.8,117.83333333333333,93.0,165.0,1
1722795,0.0,9.0,17.0,43.0,14.0,1
1723419,0.0,19.0,85.0,96.0,125.0,1
1724101,0.0,26.0,18.5,81.0,47.0,1
1724386,0.0,11.0,10.0,40.0,52.0,1
1724398,0.0,3.0,25.0,49.0,32.0,1
1725212,0.0,10.0,21.0,33.0,28.0,1
1725267,0.0,147.33333333333334,25.0,0.0,0.0,1
1726059,0.0,256.0,7.5,64.0,50.0,1
1726128,0.0,8.0,22.0,27.0,43.0,1
1727327,0.0,12.0,62.0,0.0,0.0,1
1727347,0.0,26.0,58.0,270.0,65.0,1
1727872,0.0,14.333333333333334,24.0,98.0,91.0,1
1728222,0.0,38.0,25.0,116.0,95.0,1
1728517,0.0,7.0,13.0,200.0,36.0,1
1728834,0.0,67.0,0.0,0.0,0.0,1
1728846,0.0,8.0,47.0,95.0,27.0,1
1729027,0.0,22.0,13.0,81.0,29.0,1
1729070,0.0,3.0,15.0,96.0,34.0,1
1729282,0.0,42.0,6.0,97.0,34.0,1
1731028,0.0,4.0,9.0,38.0,30.0,1
1731479,0.0,5.0,34.5,0.0,0.0,1
1731682,0.0,51.5,60.0,0.0,0.0,1
1731766,56.0,41.833333333333336,64.5,30.5,261.0,1
1731978,0.0,8.0,58.0,40.0,50.0,1
1732262,0.0,20.0,24.5,58.0,0.0,1
1733254,0.0,8.0,28.0,35.0,0.0,1
1734230,0.0,7.0,26.0,47.0,24.0,1
1734888,0.0,5.0,95.5,29.0,188.5,1
1735345,0.0,12.0,0.0,0.0,0.0,1
1735700,0.0,7.0,12.0,175.0,29.0,1
1736063,0.0,11.0,40.0,124.0,0.0,1
1736571,0.0,18.0,55.0,39.0,15.0,1
1736857,0.0,225.0,16.0,29.416666666666668,55.916666666666664,1
1737145,0.0,14.0,51.0,72.0,167.0,1
1737219,0.0,25.0,332.3333333333333,18.0,0.0,1
1737687,0.0,15.5,27.0,31.0,26.0,1
1737739,0.0,11.0,0.0,0.0,0.0,1
1737762,65.0,6.0,23.0,91.0,342.0,1
1737802,188.0,23.0,226.0,50.0,200.0,1
1738184,0.0,63.0,87.5,80.0,36.0,1
1738333,211.0,18.0,8.0,32.0,98.0,1
1738363,0.0,312.75,34.0,0.0,0.0,1
1739922,966.0,0.0,12.0,8.0,25.0,1
1741101,0.0,6.0,30.0,79.0,33.0,1
1741632,0.0,42.333333333333336,0.0,0.0,0.0,1
1741737,0.0,3.0,14.0,58.0,25.0,1
1742323,0.0,104.0,19.0,158.0,0.0,1
1742730,0.0,30.0,54.0,27.0,105.0,1
1743096,0.0,6.0,17.0,76.0,62.0,1
1744347,94.0,152.11111111111111,182.5,42.0,107.0,1
1745746,0.0,9.0,38.0,49.0,30.0,1
1745768,0.0,900.0,28.0,40.0,185.5,1
1746534,0.0,9.0,13.0,367.0,0.0,1
1747273,0.0,50.0,15.0,21.0,30.0,1
1748002,0.0,32.0,0.0,0.0,0.0,1
1748207,0.0,17.0,0.0,0.0,0.0,1
1748369,0.0,7.0,28.0,33.0,99.0,1
1751190,0.0,47.0,307.0,0.0,0.0,1
1751419,0.0,59.0,23.0,59.0,27.0,1
1751674,0.0,109.0,27.0,95.0,82.0,1
1751757,0.0,20.0,13.0,18.0,52.5,1
1751985,0.0,3.0,8.0,43.0,0.0,1
1752209,0.0,6.5,46.5,68.0,99.0,1
1752337,0.0,4.0,21.0,52.0,72.0,1
1752343,0.0,4.0,0.0,0.0,0.0,1
1752366,0.0,18.0,34.0,247.0,69.0,1
1753466,0.0,8.0,14.5,370.0,43.0,1
1753735,0.0,45.75,26.25,52.25,52.0,1
1753961,0.0,6.0,42.0,107.0,40.0,1
1754059,0.0,10.0,17.0,45.0,61.0,1
1754463,0.0,27.666666666666668,28.0,13.666666666666666,44.0,1
1754950,0.0,44.5,0.0,0.0,0.0,1
1754960,0.0,17.0,16.0,23.5,0.0,1
1755496,0.0,17.0,11.0,41.0,20.0,1
1755830,0.0,6.0,11.0,178.0,23.0,1
1755878,188.0,6.0,20.0,53.0,69.0,1
1756474,0.0,194.0,37.0,122.0,87.0,1
1757187,0.0,47.5,25.5,32.5,164.0,1
1757492,0.0,26.666666666666668,162.5,71.0,108.0,1
1758144,0.0,10.0,0.0,0.0,0.0,1
1758532,0.0,38.0,49.0,0.0,0.0,1
1759431,0.0,8.0,13.5,61.0,18.0,1
1760254,0.0,48.0,68.0,104.0,193.0,1
1760804,0.0,5.0,24.0,63.0,40.0,1
1760947,192.0,76.5,25.5,74.0,85.0,1
1761788,0.0,7.0,45.0,0.0,0.0,1
1761865,0.0,12.0,18.0,24.0,99.0,1
1762003,0.0,13.0,29.0,0.0,0.0,1
1762647,0.0,112.6842105263158,5.0,0.0,0.0,1
1763151,0.0,9.0,6.0,48.0,41.0,1
1763424,0.0,8.5,12.5,19.5,0.0,1
1763497,0.0,15.0,55.666666666666664,36.0,15.0,1
1765202,0.0,0.0,0.0,12.0,65.5,1
1765616,0.0,8.0,12.0,26.0,17.0,1
1766464,0.0,7.0,55.0,36.5,579.6666666666666,1
1766612,0.0,48.6,7.666666666666667,77.5,68.0,1
1767382,0.0,19.0,15.0,45.0,104.0,1
1767602,15.0,11.0,70.0,46.0,86.0,1
1768187,0.0,17.0,42.0,39.0,48.0,1
1768510,0.0,14.5,0.0,0.0,0.0,1
1768550,0.0,9.5,48.0,96.0,107.0,1
1768887,0.0,70.6,8.5,260.5,533.0,1
1769014,0.0,9.0,25.0,42.0,43.0,1
1769222,15.0,17.5,20.75,23.333333333333332,69.75,1
1770619,0.0,6.0,0.0,0.0,0.0,1
1771187,0.0,5.0,0.0,0.0,0.0,1
1771547,0.0,144.5,0.0,0.0,0.0,1
1771561,0.0,63.0,80.0,73.0,0.0,1
1771717,0.0,14.0,17.5,86.5,52.0,1
1772134,0.0,4.0,7.0,34.0,14.0,1
1772427,0.0,13.0,41.0,87.0,123.0,1
1772597,0.0,5.0,32.0,126.0,34.0,1
1772712,0.0,11.0,20.0,57.0,39.0,1
1772874,0.0,7.0,9.0,56.0,51.0,1
1772987,0.0,3.0,5.0,58.0,37.0,1
1772995,0.0,23.666666666666668,41.0,170.0,20.0,1
1773682,0.0,35.0,65.0,0.0,0.0,1
1774938,529.0,153.4,152.0,186.0,343.0,1
1775032,0.0,8.0,35.0,144.0,62.0,1
1775681,0.0,5.0,58.0,66.0,21.0,1
1775911,0.0,9.5,18.5,20.5,0.0,1
1776124,0.0,38.666666666666664,44.0,100.0,123.0,1
1776371,0.0,16.0,84.0,88.0,227.0,1
1777685,0.0,2.0,14.0,69.0,56.0,1
1777983,0.0,52.0,8.0,63.0,81.0,1
1778114,0.0,18.0,33.0,60.0,232.0,1
1778253,0.0,23.666666666666668,0.0,0.0,0.0,1
1778976,49.0,39.0,13.0,69.0,26.0,1
1779333,0.0,3.0,5.0,88.0,27.0,1
1779464,0.0,2.0,19.0,52.0,22.0,1
1779552,0.0,22.0,31.0,42.0,27.0,1
1779685,0.0,6.0,72.5,119.0,81.0,1
1779692,0.0,7.0,31.0,91.0,99.0,1
1780184,0.0,66.0,10.0,114.5,101.5,1
1780782,0.0,5.333333333333333,147.33333333333334,184.5,25.0,1
1780858,309.0,50.0,57.0,55.0,173.0,1
1781066,0.0,22.0,15.0,29.0,103.0,1
1781127,0.0,7.0,28.0,88.0,38.0,1
1781381,0.0,297.5,29.25,23.0,75.25,1
1781498,0.0,5.0,103.5,38.0,73.0,1
1782604,1212.0,110.0,20.0,135.0,173.0,1
1783054,0.0,268.5,39.0,82.0,84.0,1
1783253,0.0,247.0,42.5,34.5,83.0,1
1783574,0.0,10.5,89.0,32.0,36.0,1
1783799,0.0,70.2,38.5,92.0,67.0,1
1784453,0.0,81.0,0.0,0.0,0.0,1
1784749,0.0,9.5,95.5,36.0,55.0,1
1785088,0.0,15.0,42.0,48.0,60.0,1
1785552,0.0,61.0,0.0,0.0,0.0,1
1785940,0.0,43.0,41.0,103.0,60.0,1
1786513,148.0,286.5,74.5,351.0,273.0,1
1787233,0.0,191.0,97.0,131.0,128.0,1
1788204,0.0,7.0,11.0,140.0,96.0,1
1788664,0.0,40.0,13.0,82.0,0.0,1
1788956,0.0,23.0,15.0,237.0,86.0,1
1789332,1086.0,8.0,23.0,68.0,44.0,1
1789967,0.0,13.5,127.66666666666667,201.0,73.0,1
1789996,0.0,22.333333333333332,47.5,44.5,94.66666666666667,1
1790128,0.0,41.0,0.0,0.0,0.0,1
1790177,0.0,8.0,21.0,37.0,81.0,1
1790963,0.0,69.5,74.5,92.0,144.5,1
1792329,0.0,67.0,25.0,96.0,31.0,1
1792552,0.0,13.0,63.0,26.0,78.0,1
1792992,0.0,103.5,153.0,0.0,0.0,1
1794177,0.0,53.0,63.0,101.0,74.0,1
1794555,0.0,17.333333333333332,108.5,27.5,62.0,1
1794971,0.0,22.0,42.0,34.0,243.0,1
1795281,212.0,9.0,22.0,107.0,429.0,1
1795358,46.0,114.66666666666667,44.333333333333336,182.5,232.0,1
1795624,0.0,7.5,146.0,0.0,0.0,1
